,AEblack,AEbrown,AEchocolate,AEcoral,AEdarkred,AEdarksalmon,AEfirebrick,AEgainsboro,AEindianred,AElightcoral,AElightgrey,AElightsalmon,AEmaroon,AEorangered,AErosybrown,AEsaddlebrown,AEsalmon,AEseashell,AEsilver,AEtomato,AEwhite,AEwhitesmoke
ACH-000421,0.03872941133167638,0.08593875325497677,0.15490943711835475,-0.06848661629532142,-0.14261321044080338,-0.08576668032330796,-0.05089310564985845,0.5954117103748103,0.07505621989467672,0.003375464839087292,0.024929179408328377,0.011197539241805205,0.23569469384634611,0.13161928011526253,0.033155052827228575,0.022105433830520035,-0.01306524398860388,-0.011006254854102017,0.010763909152892777,0.09199215381906042,-0.14523987586659234,0.22521320931956615
ACH-000669,0.050121745066636844,-0.06097736058819986,-0.10354411887670849,-0.00795119434931509,-0.11244051663345382,-0.12808326842292242,-0.11620185475118215,0.15968394622862464,-0.1027292984648077,-0.09124794907037262,-0.13166753868917647,-0.0351223217363764,0.022974747769869974,-0.010439305298428033,-0.07031903550454784,-0.03518330906169682,-0.11973258439517019,-0.1329037051109418,-0.061905637412806955,0.025203760804111037,-0.25216883095284665,0.21009036769877099
ACH-000680,-0.04696030391877332,-0.16505553661175063,-0.08918758678787371,-0.03907979784754301,-0.143082902875681,-0.015155120539778666,-0.1064004671949639,0.4761997548258124,-0.16960048312998313,-0.09356083534846124,-0.25156110546010046,-0.15727800363427707,-0.13503040563543212,-0.03517076901238336,-0.12956616056005285,-0.11312073636734006,-0.17466703905627048,0.11592869645149396,-0.13187018677862894,-0.037130741728030506,0.14072060157179156,-0.26215915597021744
ACH-001274,-0.1179007610073819,-0.2716903645886162,-0.16785265432181756,-0.17536813485417976,0.07231892041508498,-0.17641268138888117,-0.15658320112711932,-0.39821824663381694,-0.12693170004205384,-0.11104489258170575,-0.7731000397924407,-0.1948826861724932,-0.10743311207569191,-0.23549002665328,-0.10908980370212343,-0.13446632632316413,-0.21757452852154643,-0.17908436640668945,-0.39066812462674605,-0.1468148649318869,0.274563987560333,0.3355056053186241
ACH-001275,0.041972606231911666,-0.19920850839526316,-0.08286223447392503,-0.15443666651157983,0.19237966779098786,-0.12041850714293359,-0.1806966481929294,-0.3660234262197877,-0.12363761812611863,0.1053364995549003,-0.539227615373564,-0.18560164278859217,-0.1169437796341101,-0.11412516319407467,-0.05704514731675401,-0.06665540098185364,0.09724686790549157,-0.08542455039329934,-0.40125447487415045,-0.20501471877358432,0.46372805704256986,-0.04764952414601976
ACH-000529,-0.10388983893341423,-0.13779603597657836,-0.1390419271791187,-0.10492963217751321,-0.10064262288813325,-0.17978340086950187,-0.11888158481014062,-0.3626939011460979,-0.11745912408158952,-0.07076189460106366,-0.2945529274691763,-0.12245436149609285,-0.015285453889390128,-0.08621844853358053,0.023968214924065156,-0.08838581462939102,-0.20776495253350788,-0.1603543610321155,-0.19425213596190022,-0.14156419801593312,-0.24571976006156396,0.6177257843350742
ACH-000018,-0.0533805773095141,-0.0806899683083298,-0.16772964113165822,-0.09559548536031956,-0.12769157948089813,-0.2330068513195723,-0.2006481818698102,-0.20333195450867733,-0.11335535234380563,-0.15167550394790782,0.1064009130774629,-0.1280192991785093,0.0442391526942758,-0.09544078017913622,-0.09767087110239074,-0.18675872132222732,-0.2995012594313836,-0.20827205317792594,-0.09192201759331724,-0.12452694239568904,-0.13536708588036012,0.28518768725427496
ACH-000813,-0.10140955649560554,-0.09624194945891278,-0.1634160630569664,-0.10174794833350594,-0.1695314553526403,0.1280903136777592,-0.15653177108383168,0.12409051193785207,-0.09272939733973783,-0.09619895070560959,0.0711192299286608,-0.15770031175387655,-0.11657924491672217,-0.20855743688447295,-0.07156393214060869,-0.09740592785131819,-0.31515081454662364,-0.08627646028334171,-0.06864957218128045,-0.08294175237694414,-0.08391940685670198,0.1962528612156034
ACH-000085,0.008310279680574083,-0.026241898719618104,0.05038878873728836,0.018711704944016194,-0.058357164710752585,0.19504797170224822,-0.10074201971900862,0.39388405340465815,-0.10635343873138692,-0.08010246145384227,-0.4320954298119123,-0.03662407829691655,-0.017153924584059354,0.033801124258709445,-0.10630271073218753,-0.056760329394452864,-0.30766895816348144,-0.12860268010967496,-0.1876880158913784,0.1773923439442165,-0.35721609901391405,-0.07247038212751236
ACH-000147,0.012772876258124614,-0.09541358154218979,0.8936807509071032,-0.02856267463928285,-0.10207483840494316,-0.13852436694424283,-0.12239334775303945,0.34054752950515194,-0.06885970129641467,-0.024930421419495138,-0.43011726664443944,0.018821015849610448,0.040510629161386216,0.289478421913534,-0.0401116700220573,0.6965644753268004,-0.06309017986194092,-0.12015467190032289,-0.24351700844838878,0.026655743364248745,-0.1706358878813742,-0.060407305760726455
ACH-000381,0.1308827506654736,-0.0908493388318068,-0.12157058622401917,-0.005639891402520018,-0.12055422900034736,-0.055213310470620884,-0.1631858736596227,0.4075770060929638,-0.14960216233270462,-0.0982986630393354,-0.32326616185323137,0.018389440512234633,-0.10935640254508512,0.14427618937224593,-0.12727905193235672,-0.1535739476181467,-0.3172380273484625,0.05046722532868785,-0.23340921023624775,-0.08462763978332577,-0.38270061216700174,-0.22008370837568975
ACH-000571,-0.050497073320843106,-0.09156895551743047,-0.11550642569092637,-0.13546061700149292,-0.17501563352684563,0.4791721514328241,-0.1484830002416319,-0.2590067492188851,-0.1357944472743216,-0.11491536777490893,-0.1786619103957412,-0.1525525427783645,0.059234473617094205,-0.07663838685346126,-0.09623929505423857,-0.09721454567649965,-0.07572493734371384,-0.057565333361240006,-0.10570361241757512,-0.1191221061468695,-0.20388136183590783,0.3876380529293545
ACH-000197,-0.023283916792004027,-0.0030580945371077076,-0.08929867972226116,0.055078083248589614,-0.14557231965207723,-0.14502251548812206,0.00494968620921127,0.008574861545667712,-0.095060528517407,2.774425266318437,0.27528601674658804,7.674837545426292,0.16838587937968652,0.13297204992199302,-0.08273536939176866,-0.1050207257485284,0.02441109317237945,-0.14382427810738618,0.655320635025774,-0.12515816966317037,0.29313167288072095,-0.5443928163475605
ACH-001283,-0.1542964206916337,-0.2669924891660589,-0.11495843749328742,-0.1522404795846323,-0.08677298152829564,-0.23877997237474968,-0.0616073952590188,-0.4705582978442371,-0.08731620255376862,-0.08280945425294602,-0.5125832524635892,-0.2022036781744637,-0.25068641313310075,-0.2340189367118455,-0.12343419962578231,-0.15779557902484467,0.563655085282571,-0.1567010406323775,-0.40876805779831976,-0.18304866461756739,2.359552943573059,-0.38840765827040336
ACH-001430,-0.12758323028018725,-0.2831104391214312,-0.017218224586280917,-0.13478862635029962,-0.06987420721624371,-0.03293606696569216,-0.1491425410312255,-0.41244122241106945,-0.045162769663890004,-0.12533178567635314,-0.5946624416542468,-0.24249848193691934,-0.06053182283811313,-0.18583040179405846,0.07940734776168255,-0.13972204073707692,0.7233896570539563,-0.09412910988938732,-0.3273199974786238,-0.1848556857748256,1.7543523173720001,-0.11447102490611055
ACH-001431,-0.12491280144473078,-0.3113320796820852,-0.11360626087576935,-0.16738664528628652,-0.12533456298621276,-0.14955306301836524,-0.13799899561855797,-0.44592995379795264,-0.10187698114252793,-0.1380459769106457,-0.6229408543762678,-0.15132292192941674,-0.2148473966757983,-0.2224097081607401,-0.1422754477027237,-0.10387298756259963,0.5916002718547259,-0.19406424722033866,-0.4267695298345479,-0.14738426650025793,1.6950094028272407,-0.3922262773411082
ACH-001205,-0.06734776336204844,0.3428454608776224,0.038183658189128764,-0.10242570111350269,-0.03700198849996943,-0.14849343720618297,-0.03944483766902635,-0.1538361509879465,-0.0987715303491307,-0.024420594110286825,1.0357222232434233,-0.16840238753006662,0.2470432856697678,-0.13234919464708061,0.005628819244852456,-0.01784026784303865,0.9689335484336281,-0.016632503940705503,0.21538659087170986,-0.0553502655940166,2.9174532550442978,0.1782880734195739
ACH-000424,-0.08710619957913117,-0.06874296509511116,-0.03893400387124493,-0.09038431525948178,-0.167159371210438,-0.20954348206793363,-0.10997694970788863,-0.3105868418536626,-0.10825802471648543,-0.07188377812452214,0.3210425592515805,-0.18741262856113702,0.033853100905350285,-0.060085339875762374,-0.06432403623889157,-0.08951581188967503,0.5568157890317421,-0.18027072476120706,-0.05643030699231786,-0.015556719986696697,2.2949706258014597,-0.20909134648110617
ACH-000502,-0.0859547609021101,-0.12068588062864354,-0.10383820619504136,-0.09324279279061032,-0.08275975898187714,0.1703792579271759,-0.14876453575146661,0.1066605290016916,-0.1641710412231194,-0.14434157732107664,-0.0007007680568971232,-0.19769387716178846,-0.18821231715704637,-0.16615212925066475,-0.15831198448063405,-0.17808866117642932,-0.3591185509908334,0.12859459073639395,-0.14241879605112306,-0.0766276932366379,-0.03751037323184558,-0.020777373597975404
ACH-000720,-0.0805528899596177,-0.05589342695276937,0.04900056492010106,-0.03466773252906591,0.059103926754721356,0.3423130100431961,-0.015794665455228986,-0.04159650720522174,-0.022882324960370258,-0.0679410858317104,-0.17802377812954942,-0.08327280964177183,0.2036889963012868,0.008547273948057385,-0.02994164028815836,-0.10260575368854578,0.00814553938479978,0.035031825319392654,-0.0315577298350244,-0.04522820096971765,-0.20747435961065977,0.41343137452376055
ACH-000318,-0.011247354597431451,-0.10799843184451519,-0.18064587055249182,-0.1684896599435799,-0.054506592728785684,-0.09035259769515187,-0.14898701027404673,0.056122203328486865,0.0858876055388423,-0.10647790923928928,-0.32859639005729074,-0.11731404452347403,-0.19442536265617888,-0.10028630384031971,-0.06419031026261057,-0.15761752897827902,-0.27389984391287225,-0.17404753753933364,-0.3253597998132638,0.0027425856679758557,-0.4061712020805627,-0.24409265917448003
ACH-000488,-0.09973616966256098,-0.16929977697914103,-0.18029468644901375,-0.12906938708300658,-0.10727953004221424,0.5087231965705662,-0.15612756508874245,0.01757602351335639,-0.2032614202189768,-0.13001353914033242,-0.2644562330828625,-0.13032650904301543,-0.31069675718572287,-0.152818925237164,-0.09884470430163725,-0.13856724488252914,-0.4312108593875437,-0.03746175606359303,-0.3444288970654244,-0.19439363984712615,-0.37060290893095976,-0.23465437363481245
ACH-000079,-0.09871488791133899,-0.006078365124932939,0.14143959289722335,-0.04844809277250079,-0.07918348477246365,-0.18531291253610616,-0.10062335348981995,-0.3503241414040524,-0.10918087408643878,-0.09463969693414793,0.10461261923726672,-0.05720775116159723,-0.015458834945176983,0.2873784021493953,-0.16297801407350296,-0.10056345497571352,-0.22285633758004308,-0.11129603995873202,-0.14498447769429368,-0.21509472909217847,0.11114957929169193,0.474400380972959
ACH-000726,-0.031969408348253806,0.006560236120398579,-0.1280653752385478,-0.04460696168035228,0.04635361989452351,1.0636490829799368,-0.040047919471235156,0.3408441341663649,0.0401034232560738,-0.10492019210389766,0.09850043012674822,-0.022501495965465846,0.06774316322982889,-0.06928273834635418,-0.07778423172140438,0.0040395503688258755,-0.12558754475069359,0.1517644583249967,-0.0775748258926767,0.07229514852105658,0.004888262818750908,0.029181165304906793
ACH-000175,-0.034677532968482354,-0.06795957253630597,-0.03376521290807858,-0.06363896961413888,-0.023509334471394205,-0.11795846609237122,-0.11401626356727769,-0.3796109753471584,-0.10270312123673256,-0.07596032166147285,-0.4481079894629487,-0.06260349382543773,-0.003410515338964568,-0.08547541075814435,-0.10525077992308192,-0.021630480912309912,-0.14720532000774747,-0.07850127627728733,-0.22317206307821436,0.09028155657945451,-0.42613673876275626,0.6269000910154873
ACH-000353,0.05257324376630926,-0.041541799447562,0.1465311184759624,0.030087878640751915,-0.12754241598870408,0.1365137394890488,-0.09371418797592014,0.29855939597160863,-0.10922084248365387,-0.04011691696121564,-0.16498561875959272,-0.033112299384632574,-0.08246286832192361,0.039517673076932075,-0.07031337062146617,-0.008703388281634273,-0.3353070289846256,-0.1104923748002594,-0.19547098746125297,-0.0995382082526575,-0.23993179404412768,-0.014412701808778221
ACH-000647,0.005635085492701327,0.006144785135296359,0.03039682639230058,0.032394510488610744,-0.15481471179244194,-0.161123013545899,-0.06784427697340926,0.3038593282309407,-0.01615992505461016,-0.08448269264097331,-0.07969965782458129,-0.07628659622272585,0.14040498983098373,0.18953634955988807,-0.006621946000131757,-0.009361646786982716,0.02643862286777151,-0.027778480180616585,-0.08548144654392736,0.030516436849295964,-0.16994025758482542,0.3409063824774492
ACH-000772,0.020901183197054488,-0.04370290850850707,-0.014012903466467413,-0.10198920650678102,0.2785129237302869,-0.19818364800389188,-0.03138000012402689,-0.1459956389905356,-0.10838670780696663,-0.09685649911090663,0.10710282045216807,0.4961624210277508,0.17608618274483595,0.08078017564813043,-0.04134458225653069,0.2037276575588652,0.3258289913519644,-0.08323734409433106,0.01394394504898777,-0.0055038223215284855,0.06346888578960817,0.1838854872154065
ACH-000917,-0.10277437208690343,0.0014718054570697716,0.06696716008344168,0.019394581281115913,-0.0789898873942856,-0.015079804245220372,-0.07724191845608458,0.2711630542400177,-0.09802353698537673,-0.11350917652936765,-0.07692476465344789,0.27987025339811195,-0.03486222801871044,-0.005427649239601275,-0.08259214926349337,-0.05755965105462915,-0.06953267285623922,-0.04017439678933652,-0.15566630260473793,0.04371902863904535,-0.13882138469522395,0.05469911349381657
ACH-000408,0.029062630626444784,0.11946432131908814,0.4389448629908085,0.15567037458068753,-0.006917774608914573,0.2631862411155304,0.07063330535298747,0.5592616206450396,0.04128012108542419,-0.03828582022778952,-0.6312569083226436,0.2454529728440006,0.030448137450333305,0.27845618105477377,-0.10708492179815972,0.12269983348261894,-0.13486321200861864,0.10224790259134872,-0.15641379835227673,0.018092039664418524,-0.3600141750342663,-0.058682831088839704
ACH-000051,0.10849638595555187,0.041748495237254386,-0.057225033963864594,0.12029926663121814,-0.04527542522952775,-0.17244557513240355,-0.04937703199855794,-0.20266997896501857,-0.025553634297593972,-0.014051555597406614,-0.0865431138082198,0.08256157872949106,0.2051197594646369,0.30691598570028217,0.10097151131543058,-0.09257980728194921,0.29206952530641783,-0.12452207179875449,-0.12373489658424654,0.09418549690296492,-0.0533787165285894,0.259929901163518
ACH-000605,-0.026524730727442478,0.10362238338550318,0.01266153388414432,0.10909235692741785,0.10003401883835931,0.8509578282240029,-0.05147555340161203,0.22383125419651498,0.06297945974880373,0.0675671835082838,0.06069257119685359,0.19071599169070255,0.12445791284732918,0.2632242764519626,-0.03435474950473312,0.03791502132111256,0.03500011429248934,0.1749550869006456,-0.04905698147871345,0.0013548797443379168,-0.03151299942503658,-0.02113359683150011
ACH-000452,-0.020272446114941334,0.05114305919829106,0.016251492242907402,-0.03951505220274876,-0.030295930172098997,0.20233210408338856,-0.0033233256522066886,0.19010352754594576,0.08184454754300904,0.04044647007371193,-0.0671665492951159,0.33377827453022296,0.2601610166451783,0.09899700158831368,-0.03216495567258289,0.24009809530198895,0.287796894809724,-0.0276645778441163,0.02545936453625655,0.09098545832339584,-0.20142513791873135,0.4737889548316404
ACH-000694,0.003088446475788795,0.08310667592742503,0.10381024413473672,0.13822937328752355,0.19471756404740334,0.5586636631646551,0.006367194222121927,0.5715577656445503,0.0170576912638627,0.01070189369710871,-0.06053508627357031,0.14724864238012542,0.07130021589727978,0.05789034423634494,0.11042703241779259,0.1464819367028767,-0.18825111936586825,0.10162827639653484,-0.07188515038391714,0.06764435089087684,-0.1967469126130865,-0.015056254020110219
ACH-000397,-0.01096785712477703,-0.1165365072327666,-0.10461330955753331,-0.024162835894688296,-0.05411397969343908,0.13442405725263246,-0.06935556151060587,0.059752553507052164,-0.08678409462175884,-0.06529767398368094,-0.32690025125702066,-0.09063499954988921,-0.073199461830913,0.035630632466097455,-0.11578007664598652,-0.14079122389018334,-0.2539954687880123,-0.047218770262431015,-0.2819647103444095,0.07326432759640099,-0.09526541326423807,-0.05060139046787771
ACH-000387,0.05181364314868241,0.06106667806912604,-0.04954660862708811,0.039729346366010894,-0.11877879288903423,-0.0824724762316774,2.169878394267941,0.060268509565751215,-0.04894316323734741,-0.023401244280011464,0.21348007686465298,-0.04813692356751523,0.09573999047839928,0.09130569112634326,-0.10829736200549527,-0.08702593799226523,-0.16179677201863446,-0.0833281054203984,0.43296111499190626,0.08220901064429645,0.06227000921880935,-0.34141256939066067
ACH-001673,-0.12846216655527667,-0.2501173413845649,-0.13078917102400825,-0.1228638069801422,-0.1633022194571227,0.6262713369637761,-0.14130007078029083,0.17616034777841208,-0.15256138695375462,-0.10159783182683024,-0.6715705619617856,-0.10469102576125383,-0.16730450640388667,-0.2252499337315038,-0.09650735398266456,-0.07572320675932194,-0.3059270010803018,0.06435886934502293,-0.37023686601957273,-0.14090793989714076,0.0807447347255069,-0.09430514204814154
ACH-000949,-0.027821543242454727,0.1489602956630796,-0.1733825659916816,-0.008670332923640521,0.17223084060344843,0.047799100325943845,-0.0574826928846698,0.39722458883698347,-0.037134262863867055,-0.03490647241257891,0.34985768742071544,-0.08363257458831541,0.10684459752403806,-0.0063343868937212455,0.35083051557367206,-0.07084656080605416,-0.20107602714880854,-0.0767088365211006,0.0838772431516297,-0.0016642210271043585,0.19053179949120685,-0.07929649682543402
ACH-000146,-0.062374792711797446,0.06549079214075533,-0.021632882757279308,0.04668856190616475,-0.04742174951898002,-0.11748054044223172,0.08146936627093966,0.24613186978995352,0.0027704454494092436,0.05168865840426337,0.2811385223008425,0.16830168276314547,0.13028211242654233,0.14837637190526942,0.03828139001698656,0.008602381754748785,-0.04411471564846087,0.06926561090782732,0.9173446792479533,-0.09955626338231208,0.14359470610431288,-0.27135339020308236
ACH-001207,-0.07698820949887553,-0.18218322641472937,-0.17287080625011364,-0.11231393112958794,-0.10075670429401744,-0.201870927724074,-0.18135205525527642,-0.4883790527681965,-0.16716311692371402,-0.16400803942090833,-0.2633300590385048,-0.17754475450451454,-0.11944527718778167,-0.09364760025084355,-0.11706536627694215,-0.13242226704793897,-0.2055957883621169,-0.18093994969522725,-0.2801453544621081,-0.1575480341108557,-0.1127468345203621,0.3134303317935296
ACH-000592,0.010243249544766946,0.03338388027778089,-0.006179468802918342,-0.0867703122425081,-0.08515978892703938,-0.1242272303751504,-0.10995189591262709,-0.18211237446223905,-0.04228719813019673,-0.01939971964936249,0.0005285615906366991,0.05114768561949997,0.10703511077993097,0.010771338320978853,-0.10391003012195736,-0.0607285383451836,0.10163639766454463,-0.035786270177098733,-0.038257369150833366,-0.05712726186448215,0.10547803169237863,0.38924139909242317
ACH-000172,0.4070020350373911,-0.0474721025483404,-0.10712307612876285,0.022293884563037825,0.45751286067386826,-0.09065518450327768,0.07330426569847591,-0.27969100973632516,-0.04047668229573352,-0.013195868610668886,-0.29187949841783495,-0.13725037047625124,0.10887051100023308,-0.07202852956981748,0.19804006763710844,-0.10194016656450774,0.1306205160722559,-0.04850583753170501,-0.21152933245518024,0.06347470901968703,-0.04157480350773019,0.13977443350366256
ACH-000125,-0.09093217303034576,-0.0615055059320434,-0.07935800235463575,-0.06349448395812683,-0.07896999202144234,-0.14911065633207432,-0.10004042217471629,-0.3639382025904377,-0.06681565246050745,-0.0676473401972757,-0.24865660903975853,-0.15762989962143034,0.04349875349032133,0.03746030401656318,0.018848751730483893,-0.10911410408355922,-0.1907751107846428,-0.06492600874016197,-0.1602162095717583,-0.08659241484933747,-0.2466342000672863,0.5846368587592374
ACH-000285,0.10269881012829976,0.10345754185782212,-0.08545654601807026,0.2072845928357017,-0.1338374984854482,-0.22613923701176886,-0.09377898549590284,0.07413339793621394,0.14716337749983655,0.04843936414603679,0.47873024665318703,0.26736430212029194,0.18166026869010907,0.5427010249670322,0.11023899211310684,-0.003902869181560905,-0.1678752688234429,-0.132599553465093,0.745859960313128,0.009746667198413255,0.2116623234847046,-0.560544702598625
ACH-000048,-0.008074549783863124,0.014908043440236312,-0.08273911272478177,-0.056007654218057076,0.13559853623100496,-0.19633242768639778,-0.08895622479296052,-0.26136012153089766,-0.08533024107760993,0.14092704105212955,0.12155828353980812,-0.12551603658461044,0.09281700290631686,-0.07326335282340116,-0.0944840241980103,-0.07465602170085105,0.34413225501142847,-0.11228622489869199,-0.12410996223678962,-0.13208792222316665,0.09340338444187175,-0.0349411462081901
ACH-000885,0.1783285663968856,-0.009286696863149055,0.03592062942921158,0.060259232714228096,0.022577933832224943,-0.14238299729940218,-0.11958058354023612,-0.005914217167444533,-0.043519604998224944,-0.06411584319867061,0.02430086743018658,0.08682061892125523,0.07486124418614419,0.3054770798868195,-0.03615934905698963,-0.08987935379428756,-0.027959587769094255,0.03237494622053382,-0.06094091585384038,-0.06910297645404974,0.04707586164951074,0.19031279799296602
ACH-000716,0.020654422398552842,-0.05543337783473068,0.16214700859365244,-0.06786775726879907,-0.11036895095102806,-0.11456510608594767,-0.10906696994657386,-0.22067312201809786,-0.1417577781809933,-0.09136048657943115,0.11424040847779723,-0.024335763547322295,0.006709517709793968,-0.1086264081938477,-0.13055128441138933,-0.14397963792679017,-0.1108771788522252,-0.14494423017552233,-0.07809639167315542,-0.11638856097707234,0.019695576179720464,0.22671561000440799
ACH-001210,-0.09763474528480676,-0.16032679882836487,-0.15299127052399736,-0.08128208731523301,3.1134519240552208,-0.2913647213636964,0.6683287612411776,-0.3606545511812653,0.2605505483778479,-0.08730355308798204,-0.44532637805697417,-0.10770217577717377,0.019468268501111986,-0.06530719412055158,-0.14412333722510146,-0.18537812607054696,0.015270795697839793,-0.11891543900063002,-0.3212235487777631,-0.1332584749804479,0.08938679469754145,-0.07868826183139299
ACH-001750,-0.145402005634687,-0.24564872858070746,-0.07383644797531623,-0.1109317178294171,-0.04990665344426643,-0.23703107745575588,-0.0795759592596359,-0.4011405816515761,0.03665392314500366,-0.07382346870930119,-0.7883726299409634,0.06967054486914014,-0.04617770919127312,-0.1335331433280088,-0.04883517723643018,-0.12424308282889546,0.050440461308346764,0.32267061565626526,-0.3942498038614388,-0.12929295595896576,0.26637451128141154,0.20108478119427972
ACH-001211,0.0006357352920954906,-0.08434601978264271,-0.0626192578786508,0.02053789924786154,0.44824521731535044,-0.2171038134846921,0.24936359536435618,-0.21191282371723455,0.045669148806171574,0.05894668192913568,-0.45458186580186766,-0.07675342682694034,0.18475273302322068,-0.02054089826502078,0.23669400507876678,-0.08815534437293164,0.32097390503377965,0.24336291633754437,-0.22143468678347392,-0.07976752280855284,0.1675808109827914,0.12216950700878351
ACH-001212,0.05479733362536161,-0.11785433163041596,-0.12662487237842313,0.1492337028253705,0.3026171712860522,-0.20873111229008173,-0.1034920732316135,-0.2745707016785857,-0.05021538901109239,-0.05349585717362913,-0.4477675191714987,-0.12376005581585525,0.08180437339997242,0.020278173963209387,-0.029990395341400522,-0.16390326337825153,0.04709990903779517,-0.07797810870631346,-0.2745882214646508,-0.10684519858941452,0.14198911459125313,0.020109973796143484
ACH-000597,0.055764471619987065,-0.05821200900636662,-0.06517080470190958,0.05619485507004322,0.5690903502058904,-0.06890144847667715,-0.06945597905956145,-0.36135821978470434,-0.007310935619923617,0.043916967315838364,-0.08241491520862075,-0.057492356806897675,0.021545494684535794,-0.12930640927902867,-0.1111186040763289,-0.16709170676622823,0.0746045589462145,-0.1204433594144903,-0.2743053549619754,0.04955072267813863,0.04873806152374199,-0.08213655216499213
ACH-000561,0.3564787438296352,0.06605298961864717,0.05238244345749278,0.0781410574173405,-0.10029898511589484,1.5130413470062591,0.045809221200955035,0.5458582611468867,0.056711469712337106,0.054163624990883,-0.4417725193893031,-0.011079338696813337,0.09172471415876217,0.03765737719650304,-0.11070415268218736,0.06499640429914363,-0.07074061711072419,0.07770090248372473,-0.1741837305411173,0.13696124903170712,-0.08158706362504431,-0.04165063704359224
ACH-001321,-0.005032386889674981,0.15996827050934972,0.7142366779064879,0.5156987273832958,0.8840629622196992,12.696177407224857,0.2779038308438033,0.43534568971544957,0.36482640700794583,0.23656051743274112,-0.3121470546824212,0.2250248524273692,0.5301023103544269,0.3437861714372323,0.6918690566230374,0.6506559852797227,1.9730665034489083,0.47668342603812525,0.12024730689195362,3.4924771732300623,-0.22727847900616874,0.7689978564600759
ACH-000459,-0.06944762716087699,-0.08224725655244237,-0.19233439463577304,-0.13563416846399173,-0.1816918030580921,0.14649847361891727,-0.13523418219145955,-0.10744952867148949,-0.11235683760802194,-0.1090406375788471,-0.22033922906448516,-0.0855119083398395,-0.0062951234618425665,-0.08560290190427491,-0.06620951591563512,-0.05284811478129833,-0.13088143331698798,-0.07833302099235312,-0.06852775427849246,-0.11336922940560873,-0.26869101225209596,0.3776973506543188
ACH-000317,0.035282516644738283,-0.019991751413323034,0.07156624998122066,-0.10877892697234876,-0.0922513565737038,-0.04422250100858135,-0.00459024808424483,0.06886459533539224,0.024813513868882413,-0.07281742916860658,-0.2720076560357028,-0.007511737457502372,0.08408709851102507,0.21296641977075467,-0.07454877744446449,0.017592985190953,-0.04490087097580433,0.0165378171803707,-0.09247643075218535,-0.003275769615034721,-0.2223866572157584,0.3365399048155663
ACH-000495,-0.00547345747848384,-0.13761391668522094,-0.20022449972553655,-0.13464135127054605,-0.12960421494631308,-0.03403682965654978,-0.1511840902553143,-0.1393943767966397,-0.16103631418509023,-0.12729501533337334,-0.18787958440467328,-0.20815604554373887,-0.08430744772005391,-0.10368190839286685,-0.1340062434351509,-0.10210942339511009,-0.21969438861523316,-0.017723776355263447,-0.15165187629983537,-0.007535705645390364,-0.08194018065478686,0.30595505707940024
ACH-000430,-0.08534140923319863,-0.08576192274091697,-0.14121150142913994,-0.13613196113834092,-0.16034897794739209,-0.18438832109949144,-0.13926210168186007,-0.35250132218845015,-0.18562703060765667,-0.09034660848718451,0.09767484019632897,-0.1923187096032128,-0.08818055180876487,-0.17899297237672132,-0.13276723439201166,-0.18904835412360743,-0.25476944086931214,-0.18830890423483435,-0.06584941169907849,-0.14025619238293863,-0.05233092634919425,-0.033681889686833236
ACH-000040,0.03647272728173559,0.0517898258045711,-0.061950860840339586,0.1732662801383913,0.04000680472470403,0.035351771940232896,-0.07376744414157511,-0.27476817835936707,0.0285460641812295,-0.029034970725334598,-0.14830332012927122,0.18921664634254143,0.3058161898409272,0.09918302665410536,0.13427467250624606,0.04970243923556045,-0.07672347483402704,-0.08914073289202233,-0.05950553785277765,0.11479803855036387,-0.24290871998882568,0.619206827793494
ACH-000208,0.006201977805624479,-0.11297050963941498,-0.14073975093019406,-0.058341861183782456,-0.07926472774183264,-0.2082858458230434,-0.13962094893084204,-0.34362531269260826,-0.0894663212954455,-0.09625387193776985,-0.5030331526742872,0.06878730809158912,0.09060477349680511,-0.02633896580942094,-0.03264553277357342,0.010481595997064148,-0.1416941607985009,-0.13705627690210848,-0.26369689171642274,-0.013591073976195057,-0.384546949189309,0.5720340383948196
ACH-000232,0.0035951652341955974,-0.12561845745793251,-0.15272161323421082,-0.005838353208915758,-0.0742921993184917,-0.09866808178161768,-0.1296364743947415,-0.2615464210575763,-0.052635431395428006,-0.035121113347119454,-0.44229986473734184,0.12678325832835535,0.046273214673711906,-0.03112270887430468,0.1329785347014854,-0.12490401814480909,0.0028981311594207973,-0.1129143759492739,-0.2383205741802921,-0.01943386827657254,-0.08487472728147831,0.33274331500220783
ACH-000626,0.17369230458786292,0.15733190847998577,-0.038300582718829655,0.08273416994409002,0.008374139045277089,-0.05293750622016071,0.14927426511002567,0.11422323843017743,5.671587897431496,0.0037423663953201902,0.162350623751204,0.24201214148258118,0.1548175988106146,0.06250193757547585,-0.09199073903182323,0.25869462269110255,-0.052545424532350844,0.1137582965000725,0.6249743664426443,11.79227948302648,0.08972407648418003,-0.2979403525076412
ACH-000364,0.0861410569785296,0.17884592675076022,0.02738585973948021,0.11470180722980172,-0.008876671131510179,-0.08503298323801863,0.050960477949641744,0.009002611064462507,0.8330155347810797,0.2392430825219175,0.029588783414697884,0.11038345096588227,0.3725628870245245,0.07271211039331316,0.7428193247759061,0.17733686924509043,0.3385202478127591,0.09244278067846112,0.005012291632426702,0.25660988017041975,0.10903396395365714,0.3925086756222779
