,MEblack,MEbrown,MEchocolate,MEcoral,MEdarkred,MEdarksalmon,MEfirebrick,MEgainsboro,MEindianred,MElightcoral,MElightgrey,MElightsalmon,MEmaroon,MEorangered,MErosybrown,MEsaddlebrown,MEsalmon,MEseashell,MEsilver,MEtomato,MEwhite,MEwhitesmoke
ACH-000990,0.021629266153920648,0.004504141863088341,0.013639399287777283,0.011761747139278318,0.0009713284355143811,0.0017156390985104389,0.002802010076413719,0.02710329821545095,0.005427346342733816,-0.0030976538758582623,-0.019892461694005048,0.02184035508225024,0.0389095021561216,0.02885262459303761,-0.0023968595183611993,-0.00016103566384039955,0.006269474231088959,0.004963637559667312,0.0009243780436124011,0.013774686564482918,-0.022365155449983836,0.011214961320774895
ACH-000972,-0.004033957639894234,-0.005274089739745137,-0.005603321378434541,0.006449595648116694,-0.005583484438710915,-0.001104661305253633,-0.008200368192042184,0.009165317285170137,-0.0048023283031678925,-0.004499668198864454,-0.017110414681091986,-0.005815609451824807,-0.0114927046288034,0.0009308835977271258,-0.004954946729132391,-0.0071056090931379745,-0.016288359340414543,-0.0032681814048107294,-0.020117668847884736,-0.0003874021664839384,-0.01536650735650296,-0.01158291896968653
ACH-000954,-0.0013364705956127171,0.0035655290579841565,-0.004113190553663989,0.006762553781456349,-0.006860290001479435,-0.004350002210531365,-0.006364442666275642,0.023892855101471367,-0.004217451417204704,-0.006595221927798126,0.021469233468539937,-0.0014390528332941242,0.014287414756229775,0.0015264995371208545,-0.004139885969239135,-0.004655397157622942,-0.013373771958085512,-0.0068530860265034604,-0.006214144747436541,0.004081467659754537,-0.009610505671203019,0.011166881624550816
ACH-000941,0.001151633783313429,-0.003827721888853412,-0.002931769399589899,0.00022685496831153186,-0.005884450931306063,-0.0025628659825967836,-0.0057191330642836595,0.006527850231537719,-0.004613214812376385,-0.006473474655044067,-0.01754613984878578,0.000342479492516853,0.002840588201169149,-0.0007121792112255139,-0.004717160233704222,-0.0024529610141392575,-0.006263460207468136,-0.004276753835918617,-0.014439819530513296,0.0006162456415694948,-0.014938707550770222,-0.004177520836112093
ACH-000996,-0.0003248429882759153,-0.0025026504223273965,-0.00035198859417058363,0.003628708279849249,-0.0060771125215880175,-0.003816021327099058,-0.0019109757228315503,0.02854085286360698,0.0009459701396801203,-0.005803427778261178,-0.012326343897215349,-0.0076309759851391065,0.0052325496428710745,-0.00138553971930546,-0.0048073435703373385,0.001741416928476574,-0.002624113251067678,-0.0037846346627088937,-0.010878855677965283,0.0009231652677700749,-0.01221779967747881,-4.137809094914524e-05
ACH-000946,-0.00145847434590648,-0.003248458283830249,-0.005618207476618401,0.00026197126894073687,-0.008169619043491675,-0.003711212906370687,-0.007530571251701482,0.025634208231499,-0.0032027592971611814,-0.005327748591400554,-0.012472986490652085,0.0033457470645537283,0.01014089597740186,0.0014106111266947797,-0.004160212710723324,-0.0038321823503102165,-0.018610337601032267,-0.0054471179164661265,-0.015880698825133183,-0.0023595046817902437,-0.01888189420648592,0.00967227208320095
ACH-000831,-0.0029887265735295786,-0.002951325815318621,-0.00022800196949171486,0.0004716697980236778,-0.007673286994107879,0.0008129642335069511,-0.006210759808099343,-0.005239186812905643,0.0007134814881974763,-0.0075084075776947635,-0.0007781581335249302,-0.005514777327633288,0.0008920123069402657,-0.0035832243173430783,-0.004051988251523115,-0.0013086236302066953,-0.012182606741977164,-0.005103149414444254,-0.009649089903988025,-0.005795572982187469,-0.0051313275047351605,0.011242114333294908
ACH-000994,0.006195404013359558,0.002640304247792023,0.008117834823562911,0.01292011350587161,-0.006771664361049313,-0.004448369658097438,-0.0016264497085621233,0.019829762110078922,0.008207019942045146,-0.003868640822849592,-0.00034559896364756964,0.006938397392688564,0.040129077711406815,0.01048465816783871,0.0014869790795210085,-0.0025283488491062477,0.0034396993771198658,0.006089175270554126,-0.005433618695266051,0.005492176364327506,-0.0023758060578579986,0.01356131433989621
ACH-000984,0.011848483717673962,0.0022474811518111383,-0.0032348254505569917,0.001854686059095375,-0.0046627363715657,-0.0036206362508653667,-0.0028601838357997906,0.014921499102859396,0.005801024848138284,-0.004421973461125957,-0.0032855898833976374,0.009054196184984138,0.05421670701356999,0.012304915045364972,0.0024029629575325795,-7.847914073327676e-05,0.004637562612128715,0.0009563794202597942,-0.0014583103880957274,0.00555427387110467,-0.01582133181618363,0.03206982709421535
ACH-000049,-0.004570479735079245,-0.007600770697268719,-0.007430063361700328,-0.008160717920027824,-0.008805961684187564,-0.002846045999688657,-0.00907958992785144,-0.012731960867773347,-0.009306885482843068,-0.006866380238994178,-0.019967447198298127,-0.005864275082057486,-0.014766116647664654,-0.0024130477485515,-0.005364193228403326,-0.005351813644429149,-0.011435033410173365,-0.006575488236207034,-0.021070576164590557,-0.007938698747856281,-0.007595079363795522,0.021291218761954955
ACH-000005,-0.009119117990844122,-0.000401090663199093,-0.0075304367502106685,-0.0035417264392386114,-0.004971121970389817,-0.004658126797904278,0.28255950561412424,-0.031806818768905856,-0.005920344818366332,0.0014278008333773215,0.007750973610231014,0.0029954819154829598,0.03147034512809105,-0.0027726145148574233,-0.0007288286682416351,-0.0037638377195557313,-0.007074355703425199,-0.007567869660450443,0.04509797775121259,-0.008621317899253998,0.014303524989646146,-0.029317887117614034
ACH-001086,-0.007844487916441498,-0.00708568669267773,-0.007584458811263078,-0.006140940912611956,-0.009940478572218742,-0.0006694743732425763,-0.00887834052547604,-0.008001222224172364,-0.005142190998116629,-0.009388025680319073,-0.013099984028315704,-0.0072710107171729535,-0.015618637061017243,-0.005195301027412141,-0.0038245732745165106,-0.00566719860424203,-0.016096873409026557,-0.007348863239382414,-0.02360420095480759,-0.01028718357611241,-0.005921422345009686,0.001894140772050319
ACH-000004,-0.0023016999708574152,-0.003419137940262275,-0.007587947929213157,-0.0006896750032211055,-0.005619169523995733,-0.005885630766525716,0.34914805429406987,-0.03106342531154432,-0.0029702910313631294,4.796697739574326e-05,0.004835520764633949,0.00026291010824418487,0.01945640321900532,-0.0018403539550978045,-0.0034683222237915667,-0.0038634471784049092,-0.008077620321001596,-0.005606658186824892,0.05177744708388358,-0.005356872515779441,0.014547646121863982,-0.03856231789685163
ACH-000625,-0.0018386372142641981,-0.004734577092556869,-0.0028309419599746497,-0.0018670414525864794,-0.003225452017796276,-0.0028250662197491206,-0.0004428846949041847,0.01852908476963971,-0.004814562493665352,-0.008983703585577001,-0.010397892112144607,0.007687314756596886,0.009530018430595132,-0.00230653664364092,-0.004298513751527125,-0.0023914320588598417,-0.002108035897597509,0.0003635095702677962,-0.015135938397557298,-0.004658004451030903,-0.013677488935313252,3.514319536462452e-05
ACH-000739,-0.0058494068485792335,-0.010867892359388167,-0.004328831110801226,-0.005557843280538496,-0.009310616257001277,0.018895588237191945,0.002044359098079264,0.0024400315253242386,-0.0013701451701917508,-0.007649383042377333,-0.026676652039826904,-0.009546814737583804,-0.03536665154953714,-0.006448869103191687,-0.0037055805175519327,-0.004416553966103553,-0.010952242970970852,0.006423015645911525,-0.02475306500920126,-0.007462597168408564,-0.011321673203608789,-0.024297052763880035
ACH-000542,-0.00273867674520677,0.0022835486889751563,-0.008049457582985376,-0.003384346227379493,0.00017254645541788012,-0.004879404968343731,-0.010195413491304539,-0.025333024232005008,-0.010553849127588706,-0.008722384761377844,0.03105867559527811,-0.004871249805946769,-0.03157329555147866,-0.0066967186558642205,-0.0014555793850782417,-0.006552732916626594,-0.02410095347837692,-0.009703491663586201,-0.005964725582517477,-0.010544089012733352,0.0031420397757504423,0.0037712481669107778
ACH-000847,-0.0007919597616618279,-0.006740679301075663,-0.007094686813517082,-0.005241319289795732,-0.0042437487749467364,-0.0006888474323744348,-0.0064526739181479855,-0.021777530589436656,-0.0020347460488983186,-0.003191514601634583,-0.008890273742926606,-0.002499739373077706,0.0022468103308269987,-0.005197845457404764,0.0016867224710057321,-0.003948285414554312,0.0038961013220502696,-0.003466739545060731,-0.01917857107980265,0.0004437065426080305,0.01239659995970283,-0.018423815692833467
ACH-000061,-0.0006781604496839933,-0.0013817065437744145,0.0028087568550639467,-0.002057615661718649,-0.008908584726373384,0.005884280810775741,-0.003937565713608068,-0.03654557952625397,-0.002202644424609028,0.019522041622529684,0.0037967864635162583,-0.0007185431808651725,0.015290569596311856,0.0033864770113766936,-0.004471568145569654,0.006695093464500267,-0.011766015955169632,-0.0051027241337040724,0.04515749508356519,-0.0060323633974703915,0.014655181522636633,-0.04754589086545865
ACH-001521,-0.009705829212999699,-0.012032596517238689,-0.0031666629616013196,-0.008843111775355404,-0.009205692449863205,-0.005525145546609965,-0.009028912382699848,0.015547271820469147,-0.010409771440617692,-0.009661839610112468,-0.04197961328783328,-0.011633746805224367,-0.02007411782396473,-0.009177189693871334,-0.005695489657445521,-0.00481508907534473,-0.02063252769936006,-0.010129670470366284,-0.032035670108158984,-0.010607380775911841,-0.001409151859989866,-0.0025626895153623708
ACH-000002,0.00015964670737804074,-0.005689765193870815,-0.008564399370603486,-0.007752787331116923,-0.008655079280081888,-0.006907432612589856,-0.0067409589709790585,-0.041824258536555914,-0.008643057788523574,-0.0073117749762108926,0.009848235438778403,-0.0030857231996052146,-0.05174652920196822,-0.003937125307270475,-0.005650693790667799,-0.005340203085635264,-0.029282361983667918,-0.00573486199940237,0.02966764265590284,-0.010487985171544232,-0.0038108606011440674,-0.07986119644742
ACH-000797,-0.0008893589488156413,-0.007080260734491771,-0.006732867872183419,-0.0018291413119021006,-0.008817023941479662,-0.006571928693371444,-0.006081273953827499,-0.030383098687954992,-0.0005542109141035664,-0.007172147383423378,-0.020824890195158794,-0.00934116046499239,-0.02870182414881925,-0.0073308821904665596,-0.005708213343326889,-0.005561637800974821,-0.017218749362061397,-0.0037260450793696986,-0.025306790964706227,-0.00959525126980687,-0.015179168480973629,0.04825910810094647
ACH-000393,0.007950552722133766,0.003962817068228643,-0.005095906777393035,0.0017183515031078086,-0.008395789737008382,-0.0008666769290759766,-0.00615319763125065,-0.021162906730069122,-0.0026007637210472938,-0.0051510294308456245,0.019158502863759794,0.00898842480312249,0.006211707454757624,-0.004495390311181265,-0.0034751869924491974,-0.0013095180372670375,-0.01324727751141724,-0.007231884196644655,-0.010864564944486397,0.012357187420223688,-0.008272178321293804,0.03433249572523618
ACH-000721,0.006225650963417888,-0.003742059857071131,-0.007570223775925287,-0.005212414385419394,-0.008813829397160394,-0.005279366471261627,-0.009932229517811846,-0.020970505449746175,-0.010686624232402409,-0.007928428655388368,-0.006563065051419465,-0.008833543414616384,-0.013869393802468917,-0.0029479385543909544,-0.006022792989316609,-0.00561831639059785,-0.013833146657279655,-0.009746179823952504,-0.022900408290837254,-0.006758460238238261,-0.009596190452012382,-0.014051369613496317
ACH-000931,-0.003540875099086504,-0.001445522743561156,-0.007280850395257426,-0.0035724482624739703,0.0003897408906737561,-0.003814341875988053,0.0023202442114761542,-0.01661485423147095,0.0029514632659896067,-0.004833294077821884,-0.002027175563601289,-0.0073571786163368225,0.023209304590046175,1.6996292136339758e-05,-0.0006441310825090957,0.004881872411885233,0.012474192469688035,0.00023088028759361484,-0.009920870178429604,-0.003717293802646258,0.003978461378259972,0.015270764599055848
ACH-000642,0.024449397833174777,-0.00675056048574415,3.120115161949293e-05,0.005239836112779294,-0.005542754631824208,-0.001254557958053775,-0.006062638509295384,0.03568406361325525,-0.004085404797526494,-0.005467338895049826,-0.038554022268412515,0.000177291345946289,0.002303886313286234,-0.0010857059939707288,-0.001351679897120796,-0.0006266302764628297,-0.010676849884031114,-0.005208117804512513,-0.0145346229615832,0.0021441532139229403,-0.01999895050011903,0.018402204361463104
ACH-000299,-0.004413767089494328,-0.006521550629662815,0.0011451115922436422,-0.0016765037789260467,-0.007626532288081067,-0.006697955237768226,0.04260098557651369,-0.037308069666103096,-0.008630803343075727,0.010229229146309478,-0.003064108063536255,0.011175484801494273,0.00027113058034046466,-0.0052388794999677765,-0.0016167665249628056,-0.004660760327985722,-0.0166795311505314,-0.007287589580455709,0.05305207585777281,-0.005100774387959175,0.007781837111924043,-0.04674089905966044
ACH-000861,0.0006867358703036463,-0.006417672990182024,-0.006134741418393386,-0.0039879097775693765,-0.0090971130091919,-0.003937085014490111,-0.006281834526570123,-0.01107816259063533,-0.008752383986197437,-0.005694303566111101,-0.012259702567464403,-0.010768982014084964,-0.0013072771285670224,-0.002075413104800169,-0.001573702333949858,0.0025985684805827527,-0.008636907404595464,-0.005167446824024208,-0.014738735033762216,-0.007547880470658432,-0.007227459935679138,0.0330334275716774
ACH-000825,-0.005481299009474206,-0.006517558303153178,-0.00539004968640705,-0.008743755398368561,-0.007123652508901549,-0.0011257978100819505,-0.008043079602769197,-0.012397529729456796,-0.005325357317460497,-0.00472801277381614,-0.013627725685059832,-0.011590081228508986,-0.037426715917316486,-0.008605026527639949,-0.004836582262271604,-0.0008980098780905267,-0.016100879383863485,-0.004285318807625293,-0.019125633845635,-0.009893632864473954,-0.009784349723294162,0.019886724746708873
ACH-000613,-0.0034818077024278845,-0.0022776187123030333,-0.0056261856294977835,-0.000762348848002589,-0.008095692026105767,-0.003849580458605162,-0.006261663981213415,-0.017659201640075936,-0.007675116898835022,-0.007055102022535123,-0.003094884490879365,-0.005339719423005072,0.012200000859654449,0.0013562468232038037,-0.005408952387887709,-0.004074713674613834,-0.001907898850213904,-0.004738427342230339,-0.014045296420488813,-0.006064495105646409,-0.0012508710141684075,0.008901585643371658
ACH-000270,0.0008573996712679896,-0.00210298252906276,0.00025597218052515037,0.004252612491144911,-0.007128823490852491,-0.004109501407242024,-0.007812333289825928,0.03983019650531533,-0.0057046077016761985,-0.007036364406901969,-0.006894764102957868,-0.001012722092243929,-0.01982588557385939,0.010189428700258622,-0.004942574235556476,-0.003907301454494332,-0.021472580669555333,-0.006916441249701431,-0.0130727822962996,0.009882269207617502,-0.010028804044962323,-0.02422985997460413
ACH-000094,0.004142291455084743,-0.002559468734388582,-0.004129296371721274,-0.004703260059451289,-0.008684610734947704,-0.006093919053196465,-0.00963426114856641,0.05444509542179886,-0.006159641162665858,-0.008265918981551372,0.006575875389237828,-0.007349681520803396,-0.03433388116158477,-0.006543716257688445,0.00046498428263096967,-0.0044241174877375335,-0.024327262058800522,-0.009247004147540662,-0.013734215062433316,-0.006528082137336343,-0.011780375574337648,-0.0030628989717097405
